646, 49.433409, 42.252587
647, 49.400910, 42.221558
648, 49.367776, 42.190049
649, 49.334187, 42.158168
650, 49.300331, 42.126055
651, 49.266436, 42.093926
652, 49.232561, 42.061813
653, 49.198718, 42.029722
654, 49.164894, 41.997664
655, 49.131085, 41.965648
656, 49.097301, 41.933673
657, 49.063534, 41.901737
658, 49.029777, 41.869829
659, 48.996021, 41.837941
660, 48.962271, 41.806069
661, 48.928524, 41.774210
662, 48.894771, 41.742353
663, 48.861012, 41.710497
664, 48.827247, 41.678632
665, 48.793477, 41.646758
666, 48.759693, 41.614866
667, 48.725897, 41.582979
668, 48.692155, 41.551132
669, 48.658503, 41.519341
670, 48.624925, 41.487600
671, 48.591438, 41.455917
672, 48.557976, 41.424252
673, 48.524514, 41.392593
674, 48.491019, 41.360921
675, 48.457612, 41.329307
676, 48.424304, 41.297770
677, 48.391042, 41.266287
678, 48.357745, 41.234818
679, 48.324425, 41.203372
680, 48.291040, 41.171929
681, 48.257562, 41.140472
682, 48.223972, 41.108997
683, 48.190259, 41.077497
684, 48.156426, 41.045972
685, 48.122450, 41.014415
686, 48.088324, 40.982818
687, 48.054048, 40.951183
688, 48.019693, 40.919570
689, 47.985278, 40.887999
690, 47.950827, 40.856483
691, 47.916367, 40.825044
692, 47.881907, 40.793692
693, 47.847461, 40.762443
694, 47.813041, 40.731305
695, 47.778657, 40.700280
696, 47.744299, 40.669366
697, 47.709903, 40.638500
698, 47.675441, 40.607650
699, 47.640916, 40.576807
700, 47.606292, 40.545938
701, 47.571521, 40.515011
702, 47.536585, 40.484033
703, 47.501459, 40.452980
704, 47.466122, 40.421830
705, 47.430711, 40.390661
706, 47.395164, 40.359431
707, 47.359460, 40.328126
708, 47.323620, 40.296750
709, 47.287660, 40.265315
710, 47.251594, 40.233829
711, 47.215446, 40.202308
712, 47.179233, 40.170767
713, 47.142970, 40.139214
714, 47.106659, 40.107643
715, 47.070312, 40.076064
716, 47.033999, 40.044511
717, 46.997729, 40.013008
718, 46.961495, 39.981546
719, 46.925292, 39.950111
